"population_id","sitename","longitude","latitude","Ecoregions","individual_id","genotype_id","DTF","Darker.axillae","Days.to.budding","Disk.diameter","Disk.to.phyllaries.diameter.ratio","Distance.of.first.branching.from.ground","Flower.FHDD.ratio","Flower.head.diameter","Flowerhead.to.phyllaries.diameter.ratio","Internode.length","LIR","Leaf.C.N.ratio","Leaf.area","Leaf.circular","Leaf.curved.height","Leaf.curved.shape.index","Leaf.curvedHeight.maxWidth","Leaf.distal.eccentricity","Leaf.eccentricity","Leaf.eccentricity.area.index","Leaf.ellipsoid","Leaf.height.mid.width","Leaf.maximum.height","Leaf.maximum.width","Leaf.obovoid","Leaf.perimeter","Leaf.proximal.eccentricity","Leaf.rectangular","Leaf.shape.index.external.I","Leaf.shape.index.external.II","Leaf.shape.index.internal","Leaf.total.C","Leaf.total.N","Leaf.width.mid.height","Leaf.width.widest.pos","Ligule.LW.ratio","Ligule.length","Ligule.width","Ligules.number","Petiole.main.veins.colour","Phyllaries.LW.ratio","Phyllaries.diameter","Phyllaries.length","Phyllaries.width","Plant.height.at.flowering","Primary.branches","RGB.proportion.blue","RGB.proportion.green","RGB.proportion.red","SLA","Seed.HW.ratio","Seed.area","Seed.circular","Seed.curved.height","Seed.curved.shape.index","Seed.distal.eccentricity","Seed.eccentricity","Seed.eccentricity.area.index","Seed.ellipsoid","Seed.height.mid.width","Seed.maximum.height","Seed.maximum.width","Seed.ovoid","Seed.perimeter","Seed.proximal.eccentricity","Seed.rectangular","Seed.shape.index.external.I","Seed.shape.index.external.II","Seed.shape.index.internal","Seed.width.mid.height","Seed.width.widest.pos","Stem.colour","Stem.diameter.at.flowering","Stem.diameter.final.after.5th.node","Stem.diameter.final.before.1st.node","TLN","Total.RGB","Trichomes.density.center.average","Trichomes.density.edge.average","Trichomes.density.leaf.center.flat.area","Trichomes.density.leaf.center.secondary.veins","Trichomes.density.leaf.edge.flat.area","Trichomes.density.leaf.edge.secondary.veins","Trichomes.density.nonvein.average","Trichomes.density.vein.average","Trichomes.length"
"ANN_09","California",-118.40646,37.43321,"NORTH AMERICAN DESERTS","ANN0881","ANN0881",51,1,24,3.844038012,0.63792341,6.5,2.821176574,10.95155642,1.832695183,5.468421053,0.791666667,7.001478805,8687.5955,0.2059,165.2132,2.0718,1.791861348,0.8715,0.7162,0.4583,0.0964,137.668,154.178,92.202,0.4225,438.6073,0.8803,0.3598,1.6722,2,2.028,42.799,6.113,68.834,0.7855,2.954952389,NA,1.252513609,23.33333333,4,3.10586277,6.027035029,2.473084193,0.7965232,103.9,18,0.208507494,0.468830104,0.322662402,20.3886306,1.797038117,8.203775,0.1798875,4.4669875,1.826275,0.8635,0.7654125,0.4039625,0.0541625,4.2439375,4.27435,2.48575,0.2927625,11.9989875,0.8784875,0.48395,1.724025,1.806475,1.7165,2.35745,0.3528,1,25.7,30,33,19,173.212,58.5,42.5,63,54,45,40,54,47,2.721134694
"ANN_09","California",-118.40646,37.43321,"NORTH AMERICAN DESERTS","ANN0882","ANN0882",61,1,28,3.689084359,0.711266732,7,2.779875857,10.25362181,1.976982424,4.843478261,0.821428571,8.481527145,10533.5273,0.1509,180.1156,1.9269,1.660694462,0.8235,0.5153,0.4666,0.091,164.338,165.862,108.458,0.2332,537.9429,0.5915,0.3198,1.5293,1.7582,1.0182,44.675,5.267,93.472,0.6849,2.405343787,3.602340902,1.483124953,27.33333333,4,2.495398155,5.188269602,1.756808247,0.705863709,111.4,22,0.218956188,0.468249258,0.312794554,22.40222735,2.188883932,6.8777,0.2345625,4.4767875,2.299675,0.8250125,0.7317875,0.4357625,0.0616375,4.236,4.2981625,2.0452375,0.247075,11.4123125,0.878925,0.49955,2.1091625,2.1876,1.9936375,1.94205,0.3603875,3,31.3,31,30,23,171.87,29.5,49,34,25,72,26,53,25.5,3.347020408
"ANN_09","California",-118.40646,37.43321,"NORTH AMERICAN DESERTS","ANN0883","ANN0883",50,1,24,3.573584145,0.56253513,6,3.03750968,10.84732673,1.706554899,5.186956522,0.958333333,6.363988322,6241.4714,0.2717,147.9171,2.5648,2.148895894,0.8772,0.6932,0.4544,0.1016,127,146.812,68.834,0.4596,378.4299,0.8658,0.3485,2.1328,2.381,2.381,40.995,6.442,53.34,0.7059,2.783886575,3.872937271,1.404105601,18.33333333,4,3.428753501,6.35689414,2.845237816,0.830746288,119.3,24,0.194332105,0.489380186,0.316287709,32.0733371,1.979828049,8.2625,0.2102375,4.6804125,2.01405,0.8626625,0.760075,0.405525,0.0587375,4.5164375,4.5481875,2.36405,0.2751125,12.2640875,0.871625,0.479775,1.9337375,2.0221,1.9194,2.250275,0.3558375,0,23.1,26,33,23,166.905,67,51,80,54,65,37,72.5,45.5,2.892832653
"ANN_09","California",-118.40646,37.43321,"NORTH AMERICAN DESERTS","ANN0884","ANN0884",53,0,26,3.887632107,0.776416659,2.5,2.966542371,11.52927585,2.302025372,5.145,0.769230769,7.888332065,6308.8906,0.1849,127.9637,2.2193,1.540654723,0.8911,0.7407,0.468,0.1118,114.808,123.698,83.058,0.5276,365.5767,0.9254,0.3465,1.4893,1.9652,1.9565,43.866,5.561,58.42,0.731,2.619081926,4.026954271,1.545636288,21.33333333,4,2.705399287,5.011323661,2.062473385,0.764367119,102.9,20,0.221161617,0.461335418,0.317502965,27.19349397,1.891405742,6.053375,0.1969,3.9234375,1.991925,0.8328,0.7292625,0.4372125,0.0580375,3.7359375,3.7689875,2.07435,0.280925,10.3196375,0.85315,0.471475,1.8340875,1.9079125,1.747825,1.97645,0.35375,0,27.9,22,38,20,190.562,49.5,47,61,38,76,18,68.5,28,3.911755102
"ANN_09","California",-118.40646,37.43321,"NORTH AMERICAN DESERTS","ANN0885","ANN0885",47,1,27,3.97976508,0.4572399,6,3.365847042,13.39776599,1.541666898,7.264705882,0.62962963,7.062049634,8518.112,0.267,177.4305,2.636,2.079003796,0.8848,0.7149,0.4299,0.1112,153.924,172.212,85.344,0.4347,474.2438,0.8784,0.3339,2.0179,2.4337,2.4444,43.122,6.106,63.246,0.7345,3.924271321,4.89760508,1.25128639,21,4,4.892482626,8.733448727,4.044366435,0.828403017,123.5,15,0.21746545,0.461337152,0.321197398,21.09487865,1.94938532,8.624875,0.2053125,4.77095,1.97635,0.8744,0.7709625,0.38605,0.0575375,4.63155,4.6606375,2.4474125,0.2581625,12.310425,0.872075,0.465475,1.9184875,1.98655,1.931,2.349475,0.3743375,2,23.6,26,32,17,186.471,43.5,47,39,48,52,42,45.5,45,3.619591837
"ANN_09","California",-118.40646,37.43321,"NORTH AMERICAN DESERTS","ANN0886","ANN0886",54,1,28,3.57167762,0.521004729,7,3.344349098,11.94870768,1.742486521,5.023809524,0.75,6.084828965,9097.9173,0.1481,170.3807,2.0083,1.556357674,0.8721,0.7761,0.3976,0.1271,132.08,136.398,109.474,0.5161,533.9282,0.9123,0.3665,1.2459,1.5951,1.6,43.372,7.128,82.804,0.6704,3.079538779,4.38478013,1.431050699,20.33333333,4,4.441448464,6.854179966,3.066890693,0.695436313,105.5,19,0.230008499,0.459816659,0.310174842,20.63487707,1.797247011,6.0676625,0.1788875,3.851725,1.8606125,0.8595375,0.7242375,0.4191625,0.050975,3.6830125,3.7332875,2.143125,0.23015,10.3361375,0.8289625,0.4730125,1.7587125,1.8081125,1.6302,2.0597875,0.4012125,1,30.7,28,35,21,164.72,32.5,37.5,26,39,41,34,33.5,36.5,4.608244898
"ANN_09","California",-118.40646,37.43321,"NORTH AMERICAN DESERTS","ANN0887","ANN0887",50,1,24,4.290739099,0.61661468,7,2.525948556,10.84070727,1.523075405,5.476470588,0.708333333,6.972937351,9571.7873,0.1791,172.2648,1.4317,1.734546992,0.895,0.7788,0.3825,0.1024,154.686,158.75,99.314,0.3569,480.3099,0.8757,0.3561,1.5985,2.0233,2.025,41.749,5.987,76.454,0.6784,2.837758403,3.387225614,1.194057168,26.33333333,3,3.197024347,6.925519285,2.962340717,0.931386683,93.1,18,NA,NA,NA,18.95403426,1.825771387,8.6976125,0.18525,4.6568125,1.8861125,0.873525,0.7800375,0.386,0.0551125,4.45295,4.50055,2.5506,0.2446875,12.1899,0.8899625,0.46045,1.7682375,1.8287875,1.8088,2.4394625,0.3743625,1,25.3,32,33,17,NA,41,45,52.5,29.5,61.5,28.5,57,29,2.547306122
"ANN_09","California",-118.40646,37.43321,"NORTH AMERICAN DESERTS","ANN0888","ANN0888",50,1,24,3.750170089,0.562092197,9,3.712118392,13.92633413,2.086095604,5.776470588,0.708333333,6.493869319,8866.6919,0.2622,172.9934,2.6318,1.929394838,0.9212,0.7886,0.3988,0.1183,162.306,169.672,89.662,0.5668,498.0899,0.89,0.3287,1.8924,2.6189,2.63,42.25,6.506,61.976,0.7695,3.684058784,5.101242999,1.387237796,22.66666667,4,3.244615711,6.673000705,2.889560265,0.891453467,98.2,17,0.205203733,0.473284223,0.321512044,26.57084777,1.865496762,8.932475,0.194025,4.770425,1.9537875,0.8396125,0.7469625,0.4104,0.057575,4.5945,4.644775,2.5571875,0.281425,12.6039,0.8815375,0.45805,1.8229625,1.9010875,1.7865625,2.4235875,0.35725,3,33.5,32,44,17,197.243,40.5,89,43,38,125,53,84,45.5,2.750473469
"ANN_09","California",-118.40646,37.43321,"NORTH AMERICAN DESERTS","ANN0889","ANN0889",47,0,20,3.66046029,0.508762376,8.5,3.368187072,12.20360217,1.71148789,5.394117647,0.85,6.946699035,6560.1159,0.2476,164.7022,1.8563,2.228295046,0.8707,0.5769,0.5055,0.0962,125.222,145.542,73.914,0.4668,464.9541,0.7158,0.3673,1.9691,2.2824,1.701,41.326,5.949,54.864,0.75,2.901704628,4.494466895,1.55988387,21,2,4.384175845,7.186236792,3.273842049,0.755089596,91.7,16,0.199635403,0.471508847,0.328855749,27.39088058,2.07580524,7.6707875,0.223475,4.59425,2.1297,0.84855,0.7590625,0.4165875,0.0622,4.4000375,4.4489625,2.2132375,0.2749375,11.7857625,0.88825,0.4895,2.02455,2.099275,2.00655,2.1113875,0.3499125,0,22,30,34,17,212.838,60,44,51,69,48,40,49.5,54.5,3.801795918
"ANN_09","California",-118.40646,37.43321,"NORTH AMERICAN DESERTS","ANN0890","ANN0890",61,1,35,4.231691478,0.549603164,7.6,2.808998926,11.87551284,1.543799524,8.572222222,0.514285714,7.459447612,11292.171,0.2651,219.6386,1.8625,2.246023111,0.7677,0.391,0.5604,0.1093,155.702,204.216,97.79,0.3428,673.2912,0.4876,0.3342,2.0883,2.1065,1.0064,42.954,5.758,73.914,0.6802,2.262180743,4.11281241,1.837551767,23.66666667,3,4.490172659,7.698778896,3.522534986,0.783888082,154.3,18,0.220920674,0.462214372,0.316864954,21.39073878,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,35.4,30,36,18,180.042,41,45.5,30,52,53,38,41.5,45,3.329093878
"ANN_10","California",-118.27904,37.17346,"NORTH AMERICAN DESERTS","ANN0891","ANN0891",56,1,33,3.738036903,0.548780289,5.5,3.353716827,12.57190416,1.931140016,6.672727273,0.666666667,6.015894594,12365.4591,0.1996,190.9766,2.192,1.807395139,0.8787,0.7613,0.3781,0.0848,177.546,186.436,105.664,0.3947,512.4764,0.876,0.3809,1.7644,2.0379,2.0515,40.708,6.767,87.122,0.6907,3.128989524,4.633042246,1.485180185,24,4,4.006510415,7.017183073,3.080118016,0.77773192,146.8,NA,0.226944124,0.454484812,0.318571064,22.54002752,1.821632731,6.97155,0.182925,4.154575,1.9172375,0.8532,0.7584625,0.407125,0.052675,3.978025,4.02035,2.2806875,0.239525,10.95805,0.8843125,0.477425,1.7703625,1.834375,1.763475,2.1788625,0.372675,4,37.2,38,44,22,184.389,18.5,30.5,21,16,38,23,29.5,19.5,4.027102041
"ANN_10","California",-118.27904,37.17346,"NORTH AMERICAN DESERTS","ANN0892","ANN0892",47,1,20,4.015192217,0.600752573,12,3.149954404,12.62550041,1.888208651,5.494444444,0.9,6.18372442,8817.0146,0.1652,153.8989,1.6402,1.598683855,0.8235,0.6311,0.3917,0.0872,129.54,152.4,96.266,0.2652,467.2028,0.8811,0.3388,1.5831,1.5269,1.35,41.636,6.733,84.836,0.6238,3.644785483,4.452369501,1.22635434,29.33333333,4,4.014819257,6.686342434,2.717802914,0.687819275,98.9,16,0.250638832,0.441535478,0.30782569,18.10103593,2.22387442,7.4572625,0.2366125,4.7689875,2.2792125,0.8384625,0.7336625,0.403475,0.05665,4.4873375,4.6381375,2.14445,0.2126,11.921475,0.8851125,0.4626,2.170175,2.1620625,2.0410625,2.0835875,0.39955,3,22.3,35,44,18,175.32,30,16.5,30,30,17,16,23.5,23,3.592702041
"ANN_10","California",-118.27904,37.17346,"NORTH AMERICAN DESERTS","ANN0893","ANN0893",50,1,26,3.700973268,0.537566061,2.5,3.306116419,12.21728838,1.774533029,6.522222222,0.692307692,6.97855625,9420.4973,0.2279,178.5287,2.282,1.963320943,0.892,0.7541,0.3391,0.094,162.56,172.72,90.932,0.3649,474.2289,0.9209,0.3234,1.8994,2.1262,2.1333,41.801,5.99,76.454,0.6956,3.017449015,4.374912259,1.456107156,21,4,2.804892606,6.883492419,2.630696561,0.940849758,117.4,18,0.214880336,0.464100701,0.321018964,26.06667764,1.985898316,7.7208875,0.2074375,4.5187875,2.0668625,0.8104125,0.7105875,0.4383625,0.0575625,4.3166875,4.3603125,2.2754375,0.2768125,11.88015,0.8586875,0.49495,1.9269875,1.9827375,1.7363875,2.1907625,0.372525,2,29.1,31,42,18,194.001,24.5,26.5,24,25,34,19,29,22,2.425714286
"ANN_10","California",-118.27904,37.17346,"NORTH AMERICAN DESERTS","ANN0894","ANN0894",48,1,32,3.254530046,0.550769778,5,3.454844162,11.16956065,1.898978108,5.538888889,0.5625,7.03472459,7937.9196,0.1568,141.9066,1.8377,1.587180118,0.8736,0.7606,0.3964,0.0836,128.778,131.826,89.408,0.4201,397.4742,0.8659,0.4051,1.4744,1.6957,1.6417,41.512,5.901,75.946,0.6729,2.733800566,3.925484403,1.448474155,23,4,2.81844626,5.807171954,2.430411455,0.865479118,99.7,17,0.209083462,0.469323568,0.32159297,23.63179399,1.533833677,8.10205,0.1263375,4.123175,1.553775,0.8549125,0.744875,0.4029875,0.045375,3.9753625,4.0018375,2.68815,0.221425,11.515025,0.8578625,0.4686625,1.4903125,1.5318875,1.4364,2.598225,0.3997125,3,24.7,27,29,18,205.076,34,48,49,19,68,28,58.5,23.5,2.719812245
"ANN_10","California",-118.27904,37.17346,"NORTH AMERICAN DESERTS","ANN0895","ANN0895",52,1,24,2.314148355,0.506796392,13,2.876077631,6.667952561,1.459008775,5.02,0.833333333,5.847883524,6769.2123,0.2168,144.3732,1.6141,1.776245079,0.8503,0.7179,0.419,0.0963,130.302,138.938,81.28,0.3739,391.8787,0.9032,0.3328,1.7094,2.2304,1.9798,39.209,6.705,58.42,0.7409,2.465004713,2.217228969,0.901473924,20.66666667,4,4.027238332,4.561063905,1.952468508,0.494595393,100.4,15,0.169083539,0.498829688,0.332086773,24.59742842,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,23,24,38,20,187.984,21,32,26,16,46,18,36,17,3.023020408
"ANN_10","California",-118.27904,37.17346,"NORTH AMERICAN DESERTS","ANN0896","ANN0896",52,0,26,3.903326013,0.548423798,8,3.297290942,12.87001605,1.807322891,5.96,0.769230769,7.096833895,7961.6615,0.2163,159.8598,2.3462,1.793074904,0.8988,0.7857,0.3767,0.1089,144.272,149.606,89.154,0.5029,432.7727,0.8919,0.35,1.6781,2.2016,2.1792,41.818,5.892,65.532,0.7328,3.444387118,4.446692457,1.294408923,23,4,3.098422666,7.131286239,3.016510282,0.976014302,119.2,20,0.221559148,0.467709508,0.310731344,21.36211833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,34.1,39,43,20,172.094,51,41,27,75,48,34,37.5,54.5,3.424163265
"ANN_10","California",-118.27904,37.17346,"NORTH AMERICAN DESERTS","ANN0897","ANN0897",50,1,26,3.795906683,0.615616453,15,3.098364833,11.76009082,1.907429158,5.195238095,0.807692308,8.117854906,10878.5589,0.1932,179.8193,2.1323,1.796827411,0.8878,0.7948,0.3188,0.0812,176.276,177.292,100.076,0.3259,464.311,0.8892,0.3446,1.7716,2.0904,2.0985,39.974,4.924,84.328,0.7278,2.343664368,3.902054968,1.668495485,25,3,3.258644464,6.077477001,2.544139448,0.781226479,109.1,17,0.207702331,0.475621833,0.316675836,20.3642061,1.889856873,8.0072125,0.194825,4.487725,1.8956125,0.83805,0.74505,0.424925,0.05485,4.2849375,4.3351875,2.3746375,0.2584,11.783075,0.8831875,0.491,1.8283875,1.887,1.7762875,2.2741,0.3698875,2,27.8,NA,NA,21,172.675,57,36,59,55,49,23,54,39,3.019493878
"ANN_10","California",-118.27904,37.17346,"NORTH AMERICAN DESERTS","ANN0898","ANN0898",50,1,26,3.520305445,0.627019406,2.5,3.430531642,12.06942736,2.150758086,5.247368421,0.730769231,7.212438791,9451.8521,0.2424,178.5425,2.5194,1.925817064,0.8594,0.7763,0.3539,0.1037,175.768,176.276,92.71,0.3782,476.1993,0.8952,0.3174,1.9014,2.4892,2.4018,38.667,5.361,70.612,0.7207,3.358533465,4.409875497,1.313327125,20.66666667,4,2.954151966,5.612178462,2.258798727,0.771782324,99.7,20,0.222694689,0.461204373,0.316100939,22.17183228,2.002222665,9.4195125,0.213675,5.022075,2.0691125,0.7980375,0.7072125,0.4406125,0.0587625,4.8498125,4.914625,2.50825,0.254,13.155975,0.874425,0.48,1.9633125,2.0413125,1.78905,2.3839,0.3736625,3,27,29,36,19,175.909,57,57.5,72,42,105,10,88.5,26,2.86684898
"ANN_10","California",-118.27904,37.17346,"NORTH AMERICAN DESERTS","ANN0899","ANN0899",44,1,20,3.859161084,0.706027055,6.5,3.027946268,11.5864912,2.127079447,5.1625,0.8,6.435387273,9052.6916,0.2084,164.8067,2.0876,1.73953157,0.8577,0.7387,0.436,0.1065,150.622,157.734,94.742,0.4841,456.1302,0.8774,0.3468,1.6649,2.1408,2.0818,41.258,6.411,70.358,0.7646,2.7258601,3.952671858,1.446026922,18.66666667,3,3.19018151,5.464235868,2.174804453,0.683070812,82.6,13,0.232687863,0.449970078,0.317342059,20.24304919,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,27.6,24,34,16,182.141,50.5,39.5,47,54,49,30,48,42,4.102383673
"ANN_10","California",-118.27904,37.17346,"NORTH AMERICAN DESERTS","ANN0900","ANN0900",50,NA,24,3.73594727,0.614027337,NA,2.895592353,10.81778035,1.777972862,6.572222222,0.75,7.129859633,6904.1152,0.1727,133.0579,1.8253,1.63703125,0.9082,0.7287,0.3819,0.0815,116.586,131.318,81.28,0.4086,372.9608,0.8889,0.3914,1.6156,1.6452,1.6786,41.1,5.764,70.866,0.7453,3.005031361,3.743742341,1.254241132,30,4,3.738173763,6.084333782,2.382578786,0.640944521,118.3,NA,0.221568681,0.46376733,0.31466399,24.47399929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,23,NA,NA,18,184.295,52,33,57,47,37,29,47,38,2.483755102
"ANN_11","Arizona",-114.06666,35.19566,"NORTH AMERICAN DESERTS","ANN0901","ANN0901",55,0,27,6.77474599,0.582319397,20.5,3.302554283,22.24733696,1.846679427,7.178947368,0.703703704,7.33005201,17194.4817,0.1808,260.6452,1.6582,1.848940909,0.8882,0.685,0.4201,0.1251,181.864,212.344,140.97,0.5293,734.0284,0.8924,0.323,1.5063,1.6574,1.6628,42.297,5.77,109.728,0.7548,3.824212442,8.080961547,2.105456525,31,4,2.855816757,12.30885812,5.154241352,1.800634226,136.4,17,0.240235143,0.451782075,0.307982781,20.92040601,1.564282162,14.4987875,0.1351,5.583275,1.6005375,0.8592875,0.7577625,0.386475,0.0468375,5.3366375,5.4438,3.569225,0.2381125,15.5361875,0.8854375,0.46525,1.529825,1.5456875,1.5055625,3.4634,0.39545,1,36.4,37,42,19,170.279,99,61.5,88,110,68,55,78,82.5,4.027102041
"ANN_11","Arizona",-114.06666,35.19566,"NORTH AMERICAN DESERTS","ANN0902","ANN0902",52,0,27,5.068697742,0.477505154,16.5,3.045173633,15.44956717,1.454457771,6.363157895,0.703703704,7.533157732,13821.7788,0.1487,221.965,1.9751,1.723625153,0.8444,0.6336,0.4527,0.1119,138.176,174.244,128.778,0.5266,648.9035,0.833,0.3562,1.3531,1.2564,1.2616,43.568,5.784,109.982,0.7711,3.41920304,5.363581324,1.580077823,30.66666667,2,2.492871334,10.61812865,4.043518206,1.625347704,120.9,16,0.245155162,0.442859569,0.311985269,17.7749213,2.379852621,12.6238875,0.2560125,6.3219,2.47945,0.857875,0.7599,0.3922375,0.0600125,6.1608125,6.2137375,2.656425,0.23385,15.7493125,0.8768125,0.4805875,2.3527125,2.4210625,2.2872625,2.5598375,0.386625,1,37.6,42,46,19,188.448,83.5,71,61,106,87,55,74,80.5,3.688408163
"ANN_11","Arizona",-114.06666,35.19566,"NORTH AMERICAN DESERTS","ANN0903","ANN0903",59,1,34,5.819911199,0.502097104,13,3.076825631,17.90726962,1.547143327,7.690909091,0.647058824,6.936530511,21808.8596,0.1562,276.1125,1.4174,1.703851233,0.8831,0.5335,0.5197,0.1215,181.864,208.788,162.052,0.404,997.5033,0.7337,0.3955,1.2884,1.3769,0.928,41.732,6.016,132.08,0.634,3.606077509,6.189387428,1.699900931,29,2,2.55231053,11.65251585,4.654696435,1.821254511,169.2,21,0.253989215,0.441950039,0.304060746,17.87171974,1.925241898,9.950833333,0.191633333,5.087066667,1.93315,0.868566667,0.7336,0.402183333,0.0472,4.864816667,4.914183333,2.6423,0.202933333,13.43645,0.834416667,0.481933333,1.86245,1.88515,1.713583333,2.5841,0.391633333,4,37.3,37,42,22,163.566,59,56,61,57,66,46,63.5,51.5,3.723918367
"ANN_11","Arizona",-114.06666,35.19566,"NORTH AMERICAN DESERTS","ANN0904","ANN0904",72,0,42,6.442635121,0.515830952,13.5,3.280174531,21.13971169,1.692443475,7.585714286,0.666666667,8.308900025,10132.1088,0.2061,188.5636,2.4025,1.898660813,0.8877,0.7335,0.3433,0.1071,156.972,169.926,99.314,0.4184,628.6844,0.8877,0.3601,1.711,1.9682,1.8284,43.581,5.245,79.756,0.6838,3.747586315,7.554832256,2.012549579,32,1,2.591792457,12.49513973,4.226612359,1.644514553,212.4,28,0.244270556,0.449743205,0.30598624,15.5567462,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,35.8,31,36,28,165.112,67.5,61,50,85,43,79,46.5,82,3.257559184
"ANN_11","Arizona",-114.06666,35.19566,"NORTH AMERICAN DESERTS","ANN0905","ANN0905",69,0,37,5.89712395,0.480551476,17,2.61846641,15.29901001,1.256958665,7.082142857,0.756756757,8.929239719,10901.2685,0.1654,167.4256,1.687,1.399481753,0.8739,0.6656,0.4469,0.1415,147.066,153.67,119.634,0.6314,547.4954,0.7776,0.3526,1.2845,1.5777,1.3581,43.005,4.816,93.218,0.7634,3.041787577,5.010856931,1.658291006,33,3,2.760547792,12.25297783,3.596298645,1.323363177,198.3,24,0.228927297,0.455110369,0.315962334,25.91837494,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,41,32,46,28,183.294,45,40.5,55,35,46,35,50.5,35,4.44955102
"ANN_11","Arizona",-114.06666,35.19566,"NORTH AMERICAN DESERTS","ANN0906","ANN0906",55,0,28,6.13100741,0.547671507,9.5,2.937307486,18.00516813,1.608260283,7.368181818,0.785714286,7.20249558,15985.71,0.1786,207.5338,1.3935,1.513078157,0.8892,0.768,0.4168,0.127,186.436,194.056,137.16,0.545,644.7356,0.8947,0.3439,1.4148,1.8582,1.8662,42.257,5.867,100.33,0.7565,3.233920319,6.142286405,2.036269055,30,2,2.734931804,11.19524983,4.344117157,1.600889536,162.1,20,0.226374365,0.459680359,0.313945276,22.42035063,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,33,35,41,22,175.572,87,51,102,72,63,39,82.5,55.5,4.519346939
"ANN_11","Arizona",-114.06666,35.19566,"NORTH AMERICAN DESERTS","ANN0907","ANN0907",83,0,51,6.35000905,0.501676898,23,2.693294574,17.09875689,1.351519261,NA,0.725490196,10.62981953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.525,4.189,NA,NA,2.649582671,5.651360909,1.859533144,27.5,1,2.403978279,12.66668119,4.268450594,1.776929831,NA,35,0.268364107,0.421337197,0.310298696,NA,1.754865171,14.35496667,0.17935,5.868883333,1.8296,0.833566667,0.7445,0.410066667,0.0588,5.713216667,5.746733333,3.34435,0.30955,15.99411667,0.88025,0.463633333,1.7282,1.820183333,1.69285,3.15915,0.339983333,1,38.4,41,45,37,162.205,NA,NA,NA,NA,NA,NA,NA,NA,6.733714286
"ANN_11","Arizona",-114.06666,35.19566,"NORTH AMERICAN DESERTS","ANN0908","ANN0908",66,0,38,5.193018727,0.442963204,12.5,3.468862353,17.99253601,1.537912679,8.196,0.657894737,8.808360492,10032.7541,0.1555,165.5696,1.4056,1.438959865,0.8929,0.7067,0.4222,0.1356,127,144.018,115.062,0.5249,550.2819,0.9029,0.3799,1.2517,1.3966,1.3986,43.938,4.988,90.932,0.6737,3.622195816,6.829555659,1.901070729,25.33333333,2,2.910523222,11.7456189,4.829668829,1.661871695,204.9,23,0.117733327,0.559426075,0.322840598,22.83284957,2.027254124,13.8433,0.21514,6.16192,2.0822,0.8795,0.73854,0.3986,0.05554,5.87162,6.01346,3.03954,0.2269,16.16718,0.84238,0.45652,1.97942,2.00126,1.8569,2.93794,0.3956,1,35,30,33,25,132.282,16.5,29,0,33,38,20,19,26.5,4.166204082
"ANN_11","Arizona",-114.06666,35.19566,"NORTH AMERICAN DESERTS","ANN0909","ANN0909",67,1,32,6.576390125,0.552757691,23,2.853468177,18.75727119,1.575437827,7.613636364,0.6875,8.083546073,19849.1861,0.1522,246.6717,1.7288,1.496376618,0.9161,0.6749,0.4034,0.1345,177.292,205.74,164.846,0.4613,780.9,0.9025,0.3399,1.2481,1.358,1.2757,42.889,5.306,130.556,0.7222,2.798907831,6.565402022,2.3466278,28.33333333,2,2.592248566,12.34039159,4.691333742,1.811138759,167.5,19,NA,NA,NA,27.99208306,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,39.6,40,42,22,NA,62.5,41,66,59,50,32,58,45.5,2.868269388
"ANN_11","Arizona",-114.06666,35.19566,"NORTH AMERICAN DESERTS","ANN0910","ANN0910",52,0,32,5.678185057,0.54552042,22.5,3.019116193,17.13278904,1.645144904,6.82,0.625,6.306131223,14454.7453,0.1522,211.7065,1.8822,1.666980315,0.8838,0.6279,0.4502,0.0934,163.83,187.96,127,0.4219,652.2192,0.7851,0.3557,1.48,1.5848,1.3728,43.088,6.833,103.378,0.6637,2.650845234,5.857952022,2.237911185,27,2,2.26129898,10.43278436,3.828413248,1.704054343,136.4,17,0.228612755,0.458747466,0.312639779,24.76824075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,30.6,38,38,20,172.147,83.5,50,119,48,49,51,84,49.5,3.740326531
